secret_length,secret_special_chars,secret_has_url,StartLine,EndLine,StartColumn,EndColumn,secret_entropy,secret_letter_ratio,secret_digit_ratio,secret_upper_ratio,secret_special_ratio,secret_base64_ratio,has_prefix_aws_akid,has_prefix_github,has_prefix_slack,ctx_has_pass,ctx_has_token,ctx_has_key,ctx_has_secret,ctx_has_example,RuleID,file_extension
40,1,0,186,133,17,1,4.78418371977919,0.825,0.15,0.4,0.025,0.975,0,0,0,1,0,0,0,1,9,2
40,1,0,155,121,22,58,4.665311532225102,0.775,0.2,0.275,0.025,0.975,0,0,0,0,0,1,0,1,14,7
41,1,0,64,28,56,67,4.589020906951572,0.8536585365853658,0.12195121951219512,0.4146341463414634,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,4,12
80,2,0,15,112,9,28,5.36861981355623,0.775,0.2,0.3,0.025,0.975,0,0,0,0,1,0,0,0,6,12
130,24,0,14,120,49,4,5.134304022348134,0.676923076923077,0.07692307692307693,0.5076923076923077,0.18461538461538463,0.7692307692307693,0,0,0,0,0,1,0,0,10,6
40,0,0,84,83,5,40,4.803055907333277,0.9,0.1,0.375,0.0,1.0,0,0,0,0,1,0,0,0,7,10
20,0,0,10,110,4,75,4.021928094887363,0.7,0.3,0.7,0.0,1.0,1,0,0,0,1,0,0,0,1,4
40,0,0,193,20,25,69,4.703055907333275,0.775,0.225,0.45,0.0,1.0,0,0,0,0,0,0,0,0,8,7
32,2,0,176,76,61,77,4.538909765557392,0.8125,0.125,0.3125,0.0625,0.9375,0,0,0,0,0,1,0,1,13,7
40,1,0,68,168,41,14,4.5841837197791895,0.825,0.15,0.275,0.025,0.975,0,0,0,0,0,1,0,1,14,7
77,7,0,178,61,61,40,5.185173391147575,0.7662337662337663,0.14285714285714285,0.3246753246753247,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,12,7
80,3,0,118,128,55,17,5.2997476260021426,0.8625,0.1,0.375,0.0375,0.9625,0,0,0,0,1,0,0,0,6,10
40,0,0,137,84,48,60,4.8219280948873635,0.9,0.1,0.45,0.0,1.0,0,0,0,0,0,1,1,0,0,11
59,3,0,11,150,32,32,4.874002795051212,0.7796610169491526,0.1694915254237288,0.4576271186440678,0.05084745762711865,0.9491525423728814,0,0,0,0,1,0,0,0,2,7
40,0,0,194,156,1,79,4.715311532225103,0.8,0.2,0.45,0.0,1.0,0,0,0,1,0,0,0,0,9,3
130,25,0,58,67,28,25,5.151348202126775,0.6846153846153846,0.06153846153846154,0.46923076923076923,0.19230769230769232,0.7692307692307693,0,0,0,0,0,1,0,1,10,7
32,2,0,12,84,6,59,4.351409765557392,0.90625,0.03125,0.4375,0.0625,0.9375,0,0,0,0,0,1,0,0,13,7
82,2,0,48,3,25,22,5.314273040939612,0.8170731707317073,0.15853658536585366,0.4268292682926829,0.024390243902439025,0.975609756097561,0,0,0,0,1,0,0,1,6,12
35,2,0,43,167,40,54,4.514718016821337,0.8,0.14285714285714285,0.2571428571428571,0.05714285714285714,0.9428571428571428,0,0,0,0,0,1,0,1,13,12
130,26,0,196,15,26,13,5.192662121487616,0.6692307692307692,0.06923076923076923,0.46923076923076923,0.2,0.7692307692307693,0,0,0,0,0,1,0,1,10,7
38,1,0,112,108,31,45,4.679252764116302,0.7894736842105263,0.18421052631578946,0.3684210526315789,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,0,7,6
77,7,0,15,75,57,55,5.240558618504593,0.7402597402597403,0.16883116883116883,0.2597402597402597,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,12,7
37,1,0,200,168,44,4,4.628108095241738,0.7837837837837838,0.1891891891891892,0.4594594594594595,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,5,7
130,24,0,79,181,7,76,4.964305057193442,0.7,0.05384615384615385,0.49230769230769234,0.18461538461538463,0.7692307692307693,0,0,0,0,0,1,0,0,10,6
37,1,0,51,116,51,72,4.628108095241738,0.8648648648648649,0.10810810810810811,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,0,6
38,1,0,93,191,10,11,4.932138039759376,0.8157894736842105,0.15789473684210525,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,0,9,6
40,0,0,122,61,1,75,4.715311532225103,0.825,0.175,0.425,0.0,1.0,0,0,0,0,1,0,0,0,7,3
41,1,0,138,94,77,33,4.784142858171084,0.7804878048780488,0.1951219512195122,0.43902439024390244,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,4,7
40,1,0,166,152,44,38,4.903055907333276,0.85,0.125,0.375,0.025,0.975,0,1,0,0,0,0,0,0,4,3
42,1,0,181,9,26,69,4.6420846845805,0.8571428571428571,0.11904761904761904,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,0,5
23,1,0,22,4,13,21,4.175735869100492,0.782608695652174,0.17391304347826086,0.4782608695652174,0.043478260869565216,0.9565217391304348,0,0,0,0,1,0,0,1,1,5
40,0,0,117,11,73,20,4.653055907333275,0.85,0.15,0.4,0.0,1.0,0,0,0,0,1,0,0,0,11,5
38,1,0,64,130,30,77,4.649114684439285,0.9210526315789473,0.05263157894736842,0.3684210526315789,0.02631578947368421,0.9736842105263158,0,0,0,0,0,0,0,1,8,7
37,1,0,170,78,12,72,4.5199999871336285,0.7027027027027027,0.2702702702702703,0.43243243243243246,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,1,9,5
40,1,0,25,97,20,54,5.021928094887364,0.775,0.2,0.275,0.025,0.975,0,1,0,0,0,0,1,0,4,11
40,0,0,60,72,47,9,4.8530559073332755,0.85,0.15,0.425,0.0,1.0,0,0,0,0,0,1,0,0,14,4
40,0,0,198,136,48,70,4.465311532225102,0.8,0.2,0.4,0.0,1.0,0,0,0,0,0,0,0,0,8,0
40,1,0,102,162,13,47,4.734183719779189,0.825,0.15,0.35,0.025,0.975,0,1,0,0,0,0,0,0,4,0
40,0,0,25,193,54,32,4.753055907333276,0.8,0.2,0.4,0.0,1.0,0,0,0,0,1,0,0,0,7,3
42,1,0,199,150,35,22,4.773269803731142,0.7857142857142857,0.19047619047619047,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,0,0,6
21,1,0,115,130,78,76,3.9161269465882835,0.6190476190476191,0.3333333333333333,0.38095238095238093,0.047619047619047616,0.9523809523809523,0,0,0,0,1,0,0,0,1,6
42,1,0,135,19,33,55,4.707677244155822,0.8571428571428571,0.11904761904761904,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,0,14,6
20,0,0,8,42,65,63,3.5841837197791886,0.8,0.2,0.8,0.0,1.0,1,0,0,0,1,0,0,0,1,12
40,0,0,152,164,42,20,4.703055907333276,0.9,0.1,0.475,0.0,1.0,0,0,0,0,0,0,0,0,8,12
20,1,0,127,42,70,29,3.721928094887362,0.7,0.25,0.7,0.05,0.95,0,0,0,0,1,0,0,1,1,2
46,1,0,171,153,18,11,4.79508858639773,0.9347826086956522,0.043478260869565216,0.30434782608695654,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,4,5
40,0,0,51,18,29,20,4.68418371977919,0.95,0.05,0.4,0.0,1.0,0,0,0,0,0,1,0,0,14,3
40,0,0,35,40,40,41,4.853055907333276,0.925,0.075,0.625,0.0,1.0,0,0,0,0,0,1,0,0,3,12
40,1,0,133,82,21,24,4.665311532225103,0.825,0.15,0.45,0.025,0.975,0,1,0,0,0,0,0,0,4,0
40,0,0,26,124,72,3,4.715311532225102,0.9,0.1,0.5,0.0,1.0,0,0,0,0,0,0,0,0,8,10
37,1,0,39,140,62,24,4.560804716980303,0.7297297297297297,0.24324324324324326,0.2972972972972973,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,14,7
130,27,0,35,169,12,80,5.17253964445111,0.6692307692307692,0.06153846153846154,0.45384615384615384,0.2076923076923077,0.7692307692307693,0,0,0,0,0,1,0,1,10,7
20,0,0,23,171,14,53,3.6841837197791887,0.65,0.35,0.65,0.0,1.0,1,0,0,0,1,0,0,0,1,8
40,0,0,199,73,61,1,4.78418371977919,0.775,0.225,0.375,0.0,1.0,0,0,0,0,0,0,0,0,8,7
40,0,0,148,194,71,72,4.971928094887364,0.775,0.225,0.4,0.0,1.0,0,0,0,1,0,0,0,0,9,1
37,1,0,185,112,59,70,4.810672622327237,0.8108108108108109,0.16216216216216217,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,1,9,2
130,25,0,56,55,20,18,5.171970152749979,0.6615384615384615,0.08461538461538462,0.45384615384615384,0.19230769230769232,0.7692307692307693,0,0,0,0,0,1,0,1,10,5
40,1,0,185,142,68,12,4.684183719779189,0.8,0.175,0.225,0.025,0.975,0,0,0,0,0,1,0,1,3,7
37,1,0,146,194,43,8,4.77702093319652,0.8648648648648649,0.10810810810810811,0.5675675675675675,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,0,7
40,0,0,199,63,43,7,4.803055907333276,0.725,0.275,0.425,0.0,1.0,0,0,0,0,0,1,0,0,0,7
82,5,0,123,144,74,54,5.23390608403982,0.8536585365853658,0.08536585365853659,0.35365853658536583,0.06097560975609756,0.9390243902439024,0,0,0,0,1,0,0,1,6,7
37,1,0,82,178,77,22,4.499597622210293,0.8918918918918919,0.08108108108108109,0.4594594594594595,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,11,7
42,1,0,31,92,4,70,4.5764921250051795,0.9523809523809523,0.023809523809523808,0.4523809523809524,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,0,5,6
42,1,0,197,1,58,74,4.594465636961453,0.8809523809523809,0.09523809523809523,0.30952380952380953,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,0,14,6
38,1,0,84,159,21,12,4.879506460812008,0.8947368421052632,0.07894736842105263,0.4473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,5,6
40,0,0,195,78,27,20,4.903055907333276,0.775,0.225,0.425,0.0,1.0,0,0,0,0,0,1,0,0,0,10
42,1,0,3,172,78,19,4.850534387012965,0.8333333333333334,0.14285714285714285,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,0,0,0,1,8,7
40,0,0,103,161,18,80,4.703055907333276,0.825,0.175,0.375,0.0,1.0,0,0,0,0,0,1,0,0,5,1
38,1,0,11,45,26,73,4.826874881864639,0.8421052631578947,0.13157894736842105,0.2631578947368421,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,3,6
87,2,0,116,149,13,61,5.435486708587295,0.9080459770114943,0.06896551724137931,0.39080459770114945,0.022988505747126436,0.9770114942528736,0,0,0,0,1,0,0,1,6,5
87,2,0,173,63,44,73,5.365373312379135,0.7931034482758621,0.1839080459770115,0.3103448275862069,0.022988505747126436,0.9770114942528736,0,0,0,0,1,0,0,1,6,12
40,0,0,180,39,47,62,4.8719280948873624,0.775,0.225,0.325,0.0,1.0,0,0,0,0,0,1,0,0,14,7
59,1,0,150,136,38,58,5.072906820364934,0.7966101694915254,0.1864406779661017,0.4067796610169492,0.01694915254237288,0.9830508474576272,0,0,0,0,1,0,0,0,2,3
77,9,1,104,46,45,62,5.14595845597025,0.7012987012987013,0.18181818181818182,0.19480519480519481,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,12,3
20,1,0,86,27,31,8,3.5464393446710147,0.7,0.25,0.7,0.05,0.95,0,0,0,0,1,0,0,1,1,5
40,1,0,65,179,26,69,4.953055907333277,0.875,0.1,0.425,0.025,0.975,0,0,0,0,0,1,0,1,14,12
75,7,0,73,177,80,79,5.260429484054674,0.8266666666666667,0.08,0.36,0.09333333333333334,0.96,0,0,0,0,0,0,0,1,12,7
38,1,0,66,182,52,59,4.774243302917271,0.868421052631579,0.10526315789473684,0.42105263157894735,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,0,11,6
37,1,0,131,68,62,15,4.736216203349846,0.8108108108108109,0.16216216216216217,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,7,7
46,1,0,170,190,7,33,4.555533151426994,0.8695652173913043,0.10869565217391304,0.2391304347826087,0.021739130434782608,0.9782608695652174,0,0,0,0,0,0,0,1,4,5
80,3,0,49,188,4,56,5.3653115322251,0.875,0.0875,0.4625,0.0375,0.9625,0,0,0,0,1,0,0,0,6,1
40,0,0,159,26,55,2,4.5841837197791895,0.775,0.225,0.375,0.0,1.0,0,0,0,0,1,0,0,0,7,9
40,0,0,66,10,28,29,4.921928094887363,0.9,0.1,0.525,0.0,1.0,0,0,0,0,0,1,0,0,0,4
42,1,0,167,113,41,15,4.57649212500518,0.7619047619047619,0.21428571428571427,0.2619047619047619,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,7,7
40,0,0,44,117,34,69,4.68418371977919,0.9,0.1,0.525,0.0,1.0,0,0,0,0,0,1,0,0,5,3
38,1,0,63,151,31,70,4.714646921167524,0.7894736842105263,0.18421052631578946,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,0,7
40,0,0,44,170,44,55,4.653055907333275,0.75,0.25,0.325,0.0,1.0,0,0,0,0,0,1,0,0,14,4
38,1,0,171,34,24,20,4.754377842334021,0.7894736842105263,0.18421052631578946,0.3157894736842105,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,1,2,5
74,7,0,63,110,7,14,5.141621608755251,0.7567567567567568,0.14864864864864866,0.3918918918918919,0.0945945945945946,0.9594594594594594,0,0,0,0,0,0,0,1,12,5
40,1,0,194,93,54,24,4.684183719779188,0.825,0.15,0.35,0.025,0.975,0,1,0,0,0,0,0,0,4,5
80,3,0,183,68,14,78,5.320191026294641,0.825,0.1375,0.3125,0.0375,0.9625,0,0,0,0,1,0,0,0,6,10
80,4,0,116,151,38,24,5.3390632138487275,0.8,0.15,0.4875,0.05,0.95,0,0,0,0,1,0,0,0,6,10
77,7,0,31,2,5,9,5.050569131711208,0.7532467532467533,0.15584415584415584,0.22077922077922077,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,12,7
79,7,0,199,14,76,44,4.952047680276211,0.8354430379746836,0.0759493670886076,0.27848101265822783,0.08860759493670886,0.9620253164556962,0,0,0,0,0,0,0,0,12,6
130,24,0,59,173,62,50,5.160925990571672,0.676923076923077,0.07692307692307693,0.49230769230769234,0.18461538461538463,0.7692307692307693,0,0,0,0,0,1,0,1,10,7
77,7,0,109,70,5,32,5.1493956313792175,0.7922077922077922,0.11688311688311688,0.2597402597402597,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,0,12,6
40,0,0,179,66,69,67,4.703055907333276,0.875,0.125,0.55,0.0,1.0,0,0,0,0,0,1,0,0,14,4
80,0,0,79,175,42,62,5.227567157116928,0.9,0.1,0.4,0.0,1.0,0,0,0,0,1,0,0,0,6,7
38,1,0,35,167,14,29,4.83977553964551,0.8421052631578947,0.13157894736842105,0.42105263157894735,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,0,6
40,1,0,184,64,28,55,4.684183719779189,0.85,0.125,0.425,0.025,0.975,0,0,0,0,1,0,0,1,11,7
40,1,0,69,136,40,44,4.921928094887363,0.85,0.125,0.475,0.025,0.975,0,1,0,0,0,0,0,0,4,10
42,1,0,163,180,26,30,4.7849418274376445,0.9285714285714286,0.047619047619047616,0.40476190476190477,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,7,7
40,0,0,47,146,61,13,4.753055907333276,0.875,0.125,0.425,0.0,1.0,0,0,0,0,0,1,0,0,5,7
41,1,0,98,45,4,60,4.772186150959547,0.926829268292683,0.04878048780487805,0.4634146341463415,0.024390243902439025,0.975609756097561,0,0,0,0,0,0,0,1,4,5
40,0,0,16,93,7,22,4.665311532225103,0.825,0.175,0.375,0.0,1.0,0,0,0,0,0,1,0,0,3,9
20,0,0,11,123,17,23,3.546439344671015,0.8,0.2,0.8,0.0,1.0,1,0,0,0,1,0,0,0,1,10
85,5,0,92,90,65,35,5.461987112455577,0.8,0.1411764705882353,0.3764705882352941,0.058823529411764705,0.9411764705882353,0,0,0,0,1,0,0,1,6,5
42,1,0,69,193,12,1,4.7849418274376445,0.8809523809523809,0.09523809523809523,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,0,14,6
77,9,1,139,109,42,28,5.10381413781653,0.7792207792207793,0.1038961038961039,0.35064935064935066,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,12,1
25,1,0,149,33,11,21,4.213660689688185,0.8,0.16,0.44,0.04,0.96,0,0,0,0,1,0,0,0,1,6
40,0,0,193,5,56,52,4.8530559073332755,0.775,0.225,0.375,0.0,1.0,0,0,0,0,0,0,0,0,8,12
40,0,0,78,135,31,77,4.921928094887363,0.8,0.2,0.4,0.0,1.0,0,0,0,0,0,1,0,0,3,3
40,1,0,37,171,55,18,4.8530559073332755,0.85,0.125,0.45,0.025,0.975,0,0,0,0,0,1,0,1,3,6
40,1,0,195,141,60,73,4.803055907333277,0.925,0.05,0.475,0.025,0.975,0,1,0,0,0,0,0,0,4,0
40,0,0,191,145,69,42,4.503055907333275,0.825,0.175,0.325,0.0,1.0,0,0,0,0,0,1,0,0,14,12
40,0,0,25,162,36,53,4.903055907333276,0.875,0.125,0.475,0.0,1.0,0,0,0,0,0,0,0,0,8,3
40,0,0,112,98,25,19,4.753055907333276,0.775,0.225,0.35,0.0,1.0,0,0,0,0,0,1,0,0,14,8
37,1,0,129,56,17,58,4.682162149295792,0.8378378378378378,0.13513513513513514,0.4594594594594595,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,1,7,7
42,1,0,132,189,28,47,4.927798970294787,0.8571428571428571,0.11904761904761904,0.40476190476190477,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,11,5
42,1,0,36,27,51,35,4.6061376606679545,0.7857142857142857,0.19047619047619047,0.35714285714285715,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,0,11,6
38,1,0,187,53,45,61,4.787143960698141,0.8421052631578947,0.13157894736842105,0.39473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,9,2
40,0,0,183,102,60,66,4.665311532225103,0.875,0.125,0.475,0.0,1.0,0,0,0,0,0,1,0,0,5,10
42,1,0,66,46,28,75,4.898153434632013,0.9047619047619048,0.07142857142857142,0.3333333333333333,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,11,7
40,0,0,103,100,18,38,4.696439344671016,0.75,0.25,0.475,0.0,1.0,0,0,0,0,1,0,0,0,7,9
77,9,1,32,184,38,1,5.22945793055299,0.7662337662337663,0.11688311688311688,0.2597402597402597,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,12,5
37,1,0,199,81,49,56,4.628108095241736,0.8108108108108109,0.16216216216216217,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,0,1,0,0,0,2,6
40,1,0,87,9,8,51,4.903055907333276,0.825,0.15,0.4,0.025,0.975,0,1,0,0,0,0,1,0,4,11
38,1,0,158,42,78,51,4.77424330291727,0.868421052631579,0.10526315789473684,0.3684210526315789,0.02631578947368421,0.9736842105263158,0,0,0,0,0,0,0,1,8,7
40,1,0,65,123,35,68,4.665311532225103,0.75,0.225,0.35,0.025,0.975,0,1,0,0,0,0,1,0,4,11
40,1,0,66,74,34,67,4.8219280948873635,0.85,0.125,0.35,0.025,0.975,0,1,0,0,0,0,0,0,4,7
37,1,0,103,78,5,45,4.445543568156238,0.8648648648648649,0.10810810810810811,0.4864864864864865,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,0,5,6
59,2,0,29,65,32,76,5.030699617048441,0.7796610169491526,0.1864406779661017,0.3050847457627119,0.03389830508474576,0.9661016949152542,0,0,0,0,1,0,0,0,2,7
40,1,0,123,9,48,21,4.921928094887363,0.875,0.1,0.475,0.025,0.975,0,0,0,0,0,1,0,1,3,7
40,0,0,157,182,72,9,4.921928094887363,0.9,0.1,0.45,0.0,1.0,0,0,0,0,0,1,0,0,0,4
42,1,0,87,199,40,66,4.868507898969237,0.9047619047619048,0.07142857142857142,0.2857142857142857,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,11,6
79,7,0,13,44,28,37,5.176013862989752,0.7974683544303798,0.11392405063291139,0.26582278481012656,0.08860759493670886,0.9620253164556962,0,0,0,0,0,0,0,1,12,7
118,21,0,176,188,54,22,5.186987944366145,0.6779661016949152,0.09322033898305085,0.4491525423728814,0.17796610169491525,0.7796610169491526,0,0,0,0,0,1,0,0,10,7
40,0,0,159,42,13,73,4.803055907333277,0.875,0.125,0.525,0.0,1.0,0,0,0,0,0,1,0,0,5,0
130,24,0,38,1,38,10,5.0405510637120985,0.7153846153846154,0.038461538461538464,0.49230769230769234,0.18461538461538463,0.7692307692307693,0,0,0,0,0,1,0,0,10,6
40,0,0,29,163,60,13,4.653055907333276,0.9,0.1,0.475,0.0,1.0,0,0,0,0,0,0,1,0,8,11
118,23,0,169,20,44,74,5.002104202918825,0.6864406779661016,0.06779661016949153,0.4661016949152542,0.19491525423728814,0.7796610169491526,0,0,0,0,0,1,0,0,10,7
40,0,0,15,94,67,62,4.903055907333276,0.8,0.2,0.425,0.0,1.0,0,0,0,0,0,1,0,0,3,4
38,1,0,22,92,39,78,4.5213580272741964,0.7631578947368421,0.21052631578947367,0.23684210526315788,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,3,2
130,23,0,94,28,49,15,4.961769718172204,0.6384615384615384,0.12307692307692308,0.45384615384615384,0.17692307692307693,0.7692307692307693,0,0,0,0,0,1,0,0,10,6
40,1,0,38,162,53,79,4.721928094887363,0.875,0.1,0.3,0.025,0.975,0,0,0,0,0,1,0,1,5,7
32,2,0,182,97,25,43,4.4375,0.84375,0.09375,0.3125,0.0625,0.9375,0,0,0,0,0,1,0,0,13,12
40,0,0,184,145,14,22,4.8341837197791895,0.85,0.15,0.425,0.0,1.0,0,0,0,0,0,1,0,0,3,4
42,1,0,101,88,67,47,4.880179922675739,0.8571428571428571,0.11904761904761904,0.30952380952380953,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,0,0,6
40,0,0,173,181,73,62,4.921928094887362,0.85,0.15,0.475,0.0,1.0,0,0,0,0,0,1,0,0,5,12
42,1,0,29,145,77,33,4.660058196536774,0.7380952380952381,0.23809523809523808,0.16666666666666666,0.023809523809523808,0.9761904761904762,0,0,0,0,0,1,0,1,5,7
130,25,0,14,89,37,22,5.175241640668459,0.6538461538461539,0.09230769230769231,0.4461538461538462,0.19230769230769232,0.7692307692307693,0,0,0,0,0,1,0,1,10,12
20,0,0,153,36,17,54,3.8841837197791884,0.9,0.1,0.9,0.0,1.0,1,0,0,0,1,0,0,0,1,12
40,0,0,63,2,21,58,4.884183719779189,0.8,0.2,0.425,0.0,1.0,0,0,0,0,0,1,0,0,14,5
40,1,0,164,45,22,20,4.8341837197791895,0.85,0.125,0.25,0.025,0.975,0,0,0,0,0,1,0,1,0,5
38,1,0,122,36,63,60,4.932138039759376,0.8947368421052632,0.07894736842105263,0.42105263157894735,0.02631578947368421,0.9736842105263158,0,0,0,0,0,0,0,1,8,6
80,6,0,90,188,27,18,5.2874920011103175,0.75,0.175,0.425,0.075,0.925,0,0,0,0,1,0,0,0,6,7
77,9,1,154,26,4,68,5.207710241712634,0.8051948051948052,0.07792207792207792,0.35064935064935066,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,12,12
38,1,0,62,5,31,44,4.80700942128139,0.8947368421052632,0.07894736842105263,0.3684210526315789,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,0,3,6
118,22,0,192,26,67,51,5.2111807661650715,0.6779661016949152,0.0847457627118644,0.4152542372881356,0.1864406779661017,0.7796610169491526,0,0,0,0,0,1,0,0,10,4
38,1,0,44,95,14,24,4.4687264483268265,0.7105263157894737,0.2631578947368421,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,0,1,0,0,0,2,6
80,2,0,155,94,32,17,5.362003250893972,0.875,0.1,0.325,0.025,0.975,0,0,0,0,1,0,0,0,6,9
38,1,0,138,91,8,61,4.83977553964551,0.8421052631578947,0.13157894736842105,0.3684210526315789,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,0,2
25,1,0,147,27,80,66,4.213660689688185,0.76,0.2,0.4,0.04,0.96,0,0,0,0,1,0,0,1,1,5
130,22,0,23,13,31,73,5.088418898531512,0.7,0.06923076923076923,0.5076923076923077,0.16923076923076924,0.7692307692307693,0,0,0,0,0,1,0,1,10,7
40,1,0,163,188,17,25,4.903055907333276,0.9,0.075,0.35,0.025,0.975,0,0,0,0,1,0,0,1,2,5
38,1,0,65,2,40,24,4.80700942128139,0.7894736842105263,0.18421052631578946,0.2894736842105263,0.02631578947368421,0.9736842105263158,0,0,0,1,0,0,0,1,9,6
75,7,0,114,171,30,62,5.160299150663647,0.84,0.06666666666666667,0.29333333333333333,0.09333333333333334,0.96,0,0,0,0,0,0,0,1,12,5
40,0,0,123,3,80,71,4.68418371977919,0.85,0.15,0.35,0.0,1.0,0,0,0,1,0,0,0,0,9,12
40,1,0,198,156,33,64,4.53418371977919,0.9,0.075,0.275,0.025,0.975,0,1,0,0,0,0,0,0,4,9
40,0,0,27,136,29,60,4.853055907333276,0.775,0.225,0.475,0.0,1.0,0,0,0,0,0,1,0,0,5,4
38,1,0,194,96,44,49,4.701746263386653,0.8947368421052632,0.07894736842105263,0.4473684210526316,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,14,7
37,1,0,34,5,57,77,4.939183095358683,0.8108108108108109,0.16216216216216217,0.4594594594594595,0.02702702702702703,0.972972972972973,0,0,0,1,0,0,0,0,9,6
80,2,0,156,195,3,8,5.2431310633398835,0.775,0.2,0.3875,0.025,0.975,0,0,0,0,1,0,0,0,6,0
25,1,0,200,90,40,77,3.9736606896881845,0.84,0.12,0.48,0.04,0.96,0,0,0,0,1,0,0,1,1,12
20,1,0,175,7,60,50,3.4841837197791885,0.85,0.1,0.85,0.05,0.95,0,0,0,0,1,0,0,1,1,7
38,1,0,197,165,20,37,4.5041206053780485,0.7894736842105263,0.18421052631578946,0.3684210526315789,0.02631578947368421,0.9736842105263158,0,0,0,0,0,1,0,1,5,7
42,1,0,17,57,3,22,4.701375755906049,0.8571428571428571,0.11904761904761904,0.42857142857142855,0.023809523809523808,0.9761904761904762,0,0,0,0,1,0,0,1,2,5
74,7,0,60,136,19,7,5.189051000705616,0.8513513513513513,0.05405405405405406,0.3918918918918919,0.0945945945945946,0.9594594594594594,0,0,0,0,0,0,0,1,12,7
40,0,0,54,154,40,56,4.715311532225103,0.675,0.325,0.325,0.0,1.0,0,0,0,1,0,0,0,0,9,4
77,9,1,170,7,26,2,5.153921807296059,0.7662337662337663,0.11688311688311688,0.24675324675324675,0.11688311688311688,0.961038961038961,0,0,0,0,0,0,0,0,12,4
77,7,0,161,32,75,29,5.1186874758389544,0.7662337662337663,0.14285714285714285,0.3246753246753247,0.09090909090909091,0.961038961038961,0,0,0,0,0,0,0,1,12,12
37,1,0,39,169,54,38,4.465945933079574,0.8648648648648649,0.10810810810810811,0.40540540540540543,0.02702702702702703,0.972972972972973,0,0,0,0,0,1,0,1,14,7
40,1,0,73,197,55,30,4.921928094887362,0.85,0.125,0.275,0.025,0.975,0,0,0,0,1,0,0,1,11,7
118,23,0,190,146,34,71,4.945214003578173,0.635593220338983,0.11864406779661017,0.4661016949152542,0.19491525423728814,0.7796610169491526,0,0,0,0,0,1,0,0,10,4
